Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides CoV-D1-1	Peptides CoV-D1-2	Peptides CoV-D1-3	Peptides CoV-D2-1	Peptides CoV-D2-2	Peptides CoV-D2-3	Peptides DV1	Peptides DV2	Peptides DV3	Peptides FlaviC1	Peptides FlaviC2	Peptides FlaviC3	Peptides Mock1	Peptides Mock2	Peptides Mock3	Peptides RV	Peptides RV_C	Peptides ZV1	Peptides ZV2	Peptides ZV3	Razor + unique peptides CoV-D1-1	Razor + unique peptides CoV-D1-2	Razor + unique peptides CoV-D1-3	Razor + unique peptides CoV-D2-1	Razor + unique peptides CoV-D2-2	Razor + unique peptides CoV-D2-3	Razor + unique peptides DV1	Razor + unique peptides DV2	Razor + unique peptides DV3	Razor + unique peptides FlaviC1	Razor + unique peptides FlaviC2	Razor + unique peptides FlaviC3	Razor + unique peptides Mock1	Razor + unique peptides Mock2	Razor + unique peptides Mock3	Razor + unique peptides RV	Razor + unique peptides RV_C	Razor + unique peptides ZV1	Razor + unique peptides ZV2	Razor + unique peptides ZV3	Unique peptides CoV-D1-1	Unique peptides CoV-D1-2	Unique peptides CoV-D1-3	Unique peptides CoV-D2-1	Unique peptides CoV-D2-2	Unique peptides CoV-D2-3	Unique peptides DV1	Unique peptides DV2	Unique peptides DV3	Unique peptides FlaviC1	Unique peptides FlaviC2	Unique peptides FlaviC3	Unique peptides Mock1	Unique peptides Mock2	Unique peptides Mock3	Unique peptides RV	Unique peptides RV_C	Unique peptides ZV1	Unique peptides ZV2	Unique peptides ZV3	Sequence length	Sequence lengths	Intensity CoV-D1-1	Intensity CoV-D1-2	Intensity CoV-D1-3	Intensity CoV-D2-1	Intensity CoV-D2-2	Intensity CoV-D2-3	Intensity DV1	Intensity DV2	Intensity DV3	Intensity FlaviC1	Intensity FlaviC2	Intensity FlaviC3	Intensity Mock1	Intensity Mock2	Intensity Mock3	Intensity RV	Intensity RV_C	Intensity ZV1	Intensity ZV2	Intensity ZV3	LFQ intensity CoV-D1-1	LFQ intensity CoV-D1-2	LFQ intensity CoV-D1-3	LFQ intensity CoV-D2-1	LFQ intensity CoV-D2-2	LFQ intensity CoV-D2-3	LFQ intensity DV1	LFQ intensity DV2	LFQ intensity DV3	LFQ intensity FlaviC1	LFQ intensity FlaviC2	LFQ intensity FlaviC3	LFQ intensity Mock1	LFQ intensity Mock2	LFQ intensity Mock3	LFQ intensity RV	LFQ intensity RV_C	LFQ intensity ZV1	LFQ intensity ZV2	LFQ intensity ZV3	Protein IDs	Majority protein IDs
			11	11	11	20.9	20.9	20.9	78.365	0	81.357	8361100	87	11	11	11	NaN	1	0	0	0	0	0	1	9	8	10	0	0	0	0	0	0	2	0	8	8	9	0	0	0	0	0	1	9	8	10	0	0	0	0	0	0	2	0	8	8	9	0	0	0	0	0	1	9	8	10	0	0	0	0	0	0	2	0	8	8	9	709	709	0	0	0	0	0	617550	1533500	1284400	1236200	0	0	0	0	0	0	2131700	0	579730	313760	664330	15.2061611748085	15.5873290883284	14.4514140435145	16.7482506335385	15.0176084060955	18.2338817705093	20.9843322265337	20.5128716053268	20.9841235787583	14.2417191911206	15.1520457583195	13.3721675350652	14.4325200019538	14.670994658471	15.6314214305782	18.4927920452993	12.5341953382665	21.3408780333239	20.9409157415834	21.1780982695725	sp|Q14444|CAPR1_HUMAN	sp|Q14444|CAPR1_HUMAN
			15	15	15	33.2	33.2	33.2	59.379	0	323.31	72159000	190	NaN	NaN	NaN	NaN	2	0	0	3	3	4	2	11	11	11	0	1	0	0	0	0	10	0	5	5	3	0	0	3	3	4	2	11	11	11	0	1	0	0	0	0	10	0	5	5	3	0	0	3	3	4	2	11	11	11	0	1	0	0	0	0	10	0	5	5	3	530	NaN	0	0	1585100	2535400	2554000	650710	4319000	3880800	4400200	0	31295	0	0	0	0	51652000	0	226090	172390	151470	15.5272425333751	14.1238043934861	20.692257916363	20.1355840467241	20.1734087528888	18.3416056881061	22.2971771288133	22.2404536267359	22.4824446143923	12.7355385732647	18.3222802723677	13.4116931692482	14.1101854041659	14.4713156232494	14.4440766685435	22.9708122655954	13.852460934912	20.7163237980166	20.7775603399887	20.8436052064173	sp|Q14498|RBM39_HUMAN;sp|Q86U06|RBM23_HUMAN	sp|Q14498|RBM39_HUMAN
+			3	2	2	2.6	1.9	1.9	139.31	1	-2	619990	3	3	2	2	NaN	1	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1220	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619990	0	0	0	0	14.9640290926704	16.5653348529157	13.4529911702821	15.7863794577305	12.1207828755259	14.8106744095883	15.3976484474123	15.4594516024609	15.4165074019963	17.1577323915481	14.4253756510037	14.3576552762888	13.0751671849451	15.2129367050311	14.1059701735959	17.424313937005	15.1695399933454	14.9489389023045	14.7835153721607	15.5736403966167	sp|Q14562|DHX8_HUMAN	sp|Q14562|DHX8_HUMAN
			20	20	20	28.6	28.6	28.6	92.888	0	207.59	8611700	101	20	20	20	NaN	1	0	1	1	2	0	1	15	17	16	2	2	1	0	0	0	3	0	5	2	3	0	1	1	2	0	1	15	17	16	2	2	1	0	0	0	3	0	5	2	3	0	1	1	2	0	1	15	17	16	2	2	1	0	0	0	3	0	5	2	3	821	821	0	21770	76712	918450	0	0	1529800	1603500	1630300	13980	25553	11346	0	0	0	2575900	0	57337	19256	127760	15.4084053148089	17.2799369785443	16.8134054404555	17.6310491313755	14.0837653152246	15.2831465044751	21.6697311037128	21.7536052413475	21.8993642992492	17.8889334651344	17.6594803132495	17.2017984765622	14.7566510562859	14.4061076589992	14.7689182971434	19.145792867456	13.3388650043352	18.0276144743163	17.6864731699942	18.3160605137388	sp|Q14566|MCM6_HUMAN	sp|Q14566|MCM6_HUMAN
			3	3	3	6.2	6.2	6.2	99.968	0	6.3289	731040	3	3	3	3	NaN	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	896	896	0	0	0	0	0	0	0	36123	0	0	0	0	0	0	0	0	694910	0	0	0	15.8162575051239	15.9888304416159	13.4604156852734	15.1200141719792	15.4253219389518	14.054210083611	13.4374599117527	16.6628908591391	16.4223595420071	15.1507149019282	15.8027363418365	13.0419305675686	14.7267594937765	13.9215610797814	13.1812749801327	14.5639811479454	15.195066569333	15.1003860495674	14.4933958870555	13.5883824659896	sp|Q14574|DSC3_HUMAN	sp|Q14574|DSC3_HUMAN
			2	2	2	1.6	1.6	1.6	220.43	0	122.9	139590	6	2	2	2	NaN	1	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1992	1992	0	0	0	0	0	0	80802	17837	40948	0	0	0	0	0	0	0	0	0	0	0	14.1271530509995	14.3819751929536	14.1352506773603	15.1760156340471	14.4962906674026	14.8806331455385	17.1124802326927	17.3242157132884	17.0315504475316	15.4312810966581	14.5043641132379	13.4115279840822	14.3315826008063	14.2607673518047	13.3308404111864	15.6564937220947	15.6847258249322	15.0995290901253	15.8291207378833	14.5763703906132	sp|Q14669|TRIPC_HUMAN	sp|Q14669|TRIPC_HUMAN
			20	20	16	21.6	21.6	18.5	126.47	0	193.81	41100000	219	20	20	16	NaN	1	1	0	0	1	2	2	16	15	15	0	0	0	0	0	0	3	0	14	13	14	1	0	0	1	2	2	16	15	15	0	0	0	0	0	0	3	0	14	13	14	0	0	0	0	0	0	14	11	13	0	0	0	0	0	0	2	0	12	11	12	1186	1186	44559	0	0	306350	561190	1406500	2475700	1717800	1845700	0	0	0	0	0	0	28765000	0	1438500	1075300	1462900	19.9190495236769	16.0458155166241	13.9560300525887	19.2945713923129	14.4722465913437	18.5693364531892	22.1793745875434	22.061840523843	22.1483027889243	14.1628012876916	16.0547350867149	15.1856832179218	14.9682236333636	16.2198872187746	14.2791492929924	22.056492189458	14.0186539543843	22.352482085132	22.1648124254061	22.6321192597388	sp|Q14671|PUM1_HUMAN	sp|Q14671|PUM1_HUMAN
			6	6	6	5.4	5.4	5.4	143.23	0	12.349	7979900	18	6	6	6	NaN	1	0	0	0	0	0	0	4	2	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	2	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	2	4	0	0	0	0	0	0	2	1	0	0	0	1233	1233	0	0	0	0	0	0	272800	21924	42647	0	0	0	0	0	0	7603800	38789	0	0	0	14.6174205497027	16.0033390042133	14.1905295114239	15.8733672966401	14.7026439676307	15.2664224900469	19.7579726527746	18.0440418558868	18.6489192697882	13.6326080669337	14.4429431319475	12.2760554310771	14.7330916402598	14.9948935768393	13.6653853134512	19.462937552424	15.6457709978549	14.9080584321039	14.7135565216165	13.7335061155822	sp|Q14683|SMC1A_HUMAN	sp|Q14683|SMC1A_HUMAN
			9	9	9	14.2	14.2	14.2	87.133	0	24.569	6397200	32	9	9	9	NaN	1	1	0	2	3	2	3	6	6	6	0	0	0	0	0	0	1	0	6	6	4	1	0	2	3	2	3	6	6	6	0	0	0	0	0	0	1	0	6	6	4	1	0	2	3	2	3	6	6	6	0	0	0	0	0	0	1	0	6	6	4	798	798	29845	0	352030	958720	452690	1048900	359650	473160	364080	0	0	0	0	0	0	1835300	0	269440	142370	111040	18.6451588172535	15.7397727834393	18.6214938801806	19.5426087159396	18.5120614167522	18.5668121816832	18.7866333700886	18.5394314721554	19.1165216471081	15.4805928363332	14.4449386207069	16.3820279778441	15.3819735217038	14.1294719426743	14.3128592883423	19.0206056349165	15.0515063105051	19.6799095727318	19.0809840340475	18.5814139216302	sp|Q14694|UBP10_HUMAN	sp|Q14694|UBP10_HUMAN
			11	11	11	16.4	16.4	16.4	106.87	0	133.57	6306700	54	11	11	11	NaN	1	0	2	1	5	1	3	5	6	7	0	0	1	0	0	2	0	0	8	6	5	0	2	1	5	1	3	5	6	7	0	0	1	0	0	2	0	0	8	6	5	0	2	1	5	1	3	5	6	7	0	0	1	0	0	2	0	0	8	6	5	944	944	0	84011	64471	2972000	178840	1586300	111030	221500	279330	0	0	7845.2	0	0	91794	0	0	332680	185830	191140	14.1859907956284	18.4859314834066	16.8276156153597	20.4428341819067	16.2670426782972	18.1636889816879	18.5989975048829	17.6808539640421	18.4832568387631	14.2836981677215	14.5796084252509	16.23521022769	14.1856640527906	14.9569483092309	17.6984605077354	14.1565322992077	12.7819288572972	20.2159642498371	19.9090609884435	19.0254261777195	sp|Q14697|GANAB_HUMAN	sp|Q14697|GANAB_HUMAN
			3	3	3	6.2	6.2	6.2	70.702	0	9.6007	1061800	5	3	3	3	NaN	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	615	615	0	0	0	1061800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8860319795564	14.0908113998669	14.4155225524692	18.5445720803391	14.0464316524427	14.5818971647478	14.4384886303134	14.7599202408751	16.1832258300172	15.1748874988127	13.0461716580171	13.7899886322268	14.8184313594897	14.3059542954065	15.3546651763155	14.1886780894079	15.1222201968736	15.7655669985861	13.472065740851	13.8502949509265	sp|Q14739|LBR_HUMAN	sp|Q14739|LBR_HUMAN
			9	9	9	6.5	6.5	6.5	218	0	62.947	564770	17	NaN	NaN	NaN	NaN	2	0	0	0	0	0	0	7	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	7	0	0	0	0	0	0	0	0	0	0	0	1912	NaN	0	0	0	0	0	0	273290	152920	138560	0	0	0	0	0	0	0	0	0	0	0	14.3020948060224	14.4005167437521	14.1560464036591	15.5885913413315	14.9468944225595	15.6779366047048	19.8956048648989	19.1639100561423	19.3594321517132	14.9831867962067	14.881190048764	14.2335168772345	14.8827311012537	14.8628540648418	14.6593525822973	15.6599271648598	15.4605224013116	14.9495182127398	14.3959677295666	14.8614839234237	sp|Q14839|CHD4_HUMAN;sp|Q8TDI0|CHD5_HUMAN	sp|Q14839|CHD4_HUMAN
			7	7	7	26.4	26.4	26.4	29.717	0	91.733	20965000	73	7	7	7	NaN	1	2	4	4	5	5	6	4	4	2	1	1	2	1	1	3	3	3	4	3	4	2	4	4	5	5	6	4	4	2	1	1	2	1	1	3	3	3	4	3	4	2	4	4	5	5	6	4	4	2	1	1	2	1	1	3	3	3	4	3	4	261	261	112480	196410	1568900	2351300	1689700	6885800	538620	279320	336340	10328	25127	15729	62142	83796	185820	5624100	214390	283410	108900	392530	20.0071696541482	19.9747730678893	20.2375974387764	19.5744272234986	19.3979085573037	20.0593338974727	19.1563497637198	18.7283988634166	19.0145163551042	17.4918530963297	17.1665357934976	17.33463991905	18.6623693591126	18.6916958174244	19.249405155541	19.1445736078692	19.2701356063253	19.3402586946714	18.7432040001779	20.1811959424639	sp|Q14847|LASP1_HUMAN	sp|Q14847|LASP1_HUMAN
			2	2	2	8.5	8.5	8.5	35.869	0	14.519	1942100	3	2	2	2	NaN	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	329	0	0	0	1116000	0	826130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.905522340727	14.8011363692982	15.6534950800026	18.4533831793853	15.0510942599007	17.6240671861927	13.9491443895511	14.0580960951303	14.6440885249988	14.9294157440889	14.3264203256633	14.5299360383913	15.5568575834489	13.5973077306055	14.141244720577	14.2887620964135	14.7401593133085	15.4552682925487	14.5871824412372	13.6466715949013	sp|Q14914|PTGR1_HUMAN	sp|Q14914|PTGR1_HUMAN
			33	33	33	22	22	22	220.62	0	323.31	16081000	170	33	33	33	NaN	1	2	0	4	1	4	0	28	24	25	0	0	0	0	0	1	6	0	1	3	1	2	0	4	1	4	0	28	24	25	0	0	0	0	0	1	6	0	1	3	1	2	0	4	1	4	0	28	24	25	0	0	0	0	0	1	6	0	1	3	1	1978	1978	160060	0	363380	885450	180420	0	2417100	1487700	1579100	0	0	0	0	0	29897	8908700	0	26234	34243	8622.5	18.6591318446019	16.4294088795673	19.7281995456737	18.7579889243525	18.6780017344846	15.1221483974333	23.2076185109972	22.4798325535153	22.7175793709317	15.4239611005367	13.6113169734796	15.0965553269111	13.783097081128	13.4876587331346	16.0570609790273	20.6525474144685	14.7627256370737	16.7807191704955	17.7061722171304	17.5070358119672	sp|Q14966|ZN638_HUMAN	sp|Q14966|ZN638_HUMAN
			14	14	14	17.6	17.6	17.6	97.169	0	323.31	24830000	101	14	14	14	NaN	1	0	0	2	2	2	3	11	11	11	4	4	5	0	1	0	5	1	11	6	7	0	0	2	2	2	3	11	11	11	4	4	5	0	1	0	5	1	11	6	7	0	0	2	2	2	3	11	11	11	4	4	5	0	1	0	5	1	11	6	7	876	876	0	0	701440	1673500	647190	7861700	1490400	1392700	1389600	55841	54865	40263	0	1929300	0	6738200	23207	354770	207730	269470	15.9504234909374	14.6917880746028	18.3810190139213	19.9013324301906	19.4168511197764	20.6610125761578	21.0827779622091	21.1514650313888	21.5431186923934	19.1524928169069	18.3881013952441	18.258013876567	15.2833958728294	20.1152773861996	15.0013852613703	20.6411238954512	17.1544225792235	20.4090386726661	20.085762894317	19.5477945073326	sp|Q14974|IMB1_HUMAN	sp|Q14974|IMB1_HUMAN
			2	2	2	1	1	1	238.26	0.00058106	3.7688	2168000	5	2	2	2	NaN	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2115	2115	0	0	80672	0	0	2054800	8322.2	15713	8554.1	0	0	0	0	0	0	0	0	0	0	0	12.8244665020615	14.81853376203	14.455097347706	14.5083989390022	13.755798884905	14.3870466885409	15.8314557023105	15.550205673278	16.6224236591351	14.5571374745831	15.8241694761944	15.1786341869822	14.0023966488108	15.7937478040615	13.4157393538854	14.9482791439208	13.5637051602247	14.6741541830016	14.538286510698	16.2157201920043	sp|Q14980|NUMA1_HUMAN	sp|Q14980|NUMA1_HUMAN
+			8	1	1	12.5	1.8	1.8	55.877	1	-2	36271	2	8	1	1	NaN	1	1	2	3	4	3	5	5	5	3	4	3	4	0	0	1	2	4	5	3	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	511	511	0	0	0	0	0	0	12783	0	0	0	0	0	0	0	0	0	0	0	0	23488	14.5102660829015	15.3596847247736	15.8129990331687	15.3506235268507	15.5700820962739	14.7578603138731	16.6435743858787	14.7156720480817	15.0471504319942	13.8039875508513	13.2241428894495	13.170692860601	13.2290024584942	14.3954589711901	15.950604765693	13.6626819957376	14.0809125889844	13.4767105668874	15.9030861359935	18.1763582280263	sp|Q14CN4|K2C72_HUMAN	sp|Q14CN4|K2C72_HUMAN
			2	2	2	12.4	12.4	12.4	25.003	0.00059067	3.9761	613180	19	2	2	2	NaN	1	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	2	1	2	226	226	0	0	0	0	0	0	131540	43347	193170	0	0	0	0	0	0	0	0	106200	30605	108320	15.9531249137965	14.8603110681103	15.0742515256135	14.9484529503473	14.5966572388666	14.118223659145	18.9388214902839	18.0259397799167	19.226703818325	15.7862946318262	14.6755856702863	15.3282089231021	14.7599443618901	14.7051384108756	13.511904709511	14.5047639471649	15.8508220868271	19.2605888046566	18.548867052165	19.0661838137493	sp|Q15005|SPCS2_HUMAN	sp|Q15005|SPCS2_HUMAN
			3	3	3	11.8	11.8	11.8	34.833	0.00058343	3.8136	265990	4	3	3	3	NaN	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	1	2	297	297	0	0	0	0	0	0	62860	40391	59008	0	0	0	0	0	0	0	0	58473	0	45259	13.8636366231768	15.0745220898416	16.2488029605955	15.669356688452	15.7102387980026	14.1493495994473	16.7952533367792	16.3483132091036	16.4828237093381	15.8893717148228	14.1669238828304	14.7044756360558	14.5232729158824	16.6869448027285	14.0154303279641	14.6632911794165	12.9828516786229	16.5496493187104	16.4881562275365	16.2893525125096	sp|Q15006|EMC2_HUMAN	sp|Q15006|EMC2_HUMAN
			1	1	1	3.8	3.8	3.8	44.243	0	6.8113	56500	3	1	1	1	NaN	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	396	396	0	0	0	0	0	0	29648	26853	0	0	0	0	0	0	0	0	0	0	0	0	14.4128647549954	13.1629316471566	15.1875918302235	15.9617054873837	15.2407600268864	15.1999322776346	14.9666856874036	15.0711690339097	14.804349241625	14.9902803142222	14.993908979942	14.5544485269035	14.5853605920572	14.235595782017	14.9740402093869	14.7935113214018	13.7868033776623	15.6859019140842	14.3552837043764	16.0597225308894	sp|Q15007|FL2D_HUMAN	sp|Q15007|FL2D_HUMAN
			2	2	2	6.9	6.9	6.9	45.531	0	4.5389	962950	2	2	2	2	NaN	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	389	0	0	0	142820	0	820130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4661020789553	16.0332848402975	15.3395728950953	16.1365906637914	13.7387435684694	17.0671822368446	13.2976057277638	13.7502273261285	13.4270829934069	15.1892138937273	15.0731602049948	13.0196368864949	14.5574253057737	13.4691885713365	15.1457117134082	12.3723540994483	14.2571854874811	14.0077958233811	14.2642132685497	16.2591235853624	sp|Q15008|PSMD6_HUMAN	sp|Q15008|PSMD6_HUMAN
			9	9	9	33.8	33.8	33.8	41.487	0	44.267	42770000	33	9	9	9	NaN	1	1	0	2	8	5	7	1	0	1	0	0	0	0	1	1	7	0	0	0	1	1	0	2	8	5	7	1	0	1	0	0	0	0	1	1	7	0	0	0	1	1	0	2	8	5	7	1	0	1	0	0	0	0	1	1	7	0	0	0	1	361	361	17209	0	362220	7606800	2395400	18076000	67843	0	0	0	0	0	0	47819	51570	14130000	0	0	0	15875	15.7583013030637	15.7157267660412	15.7551222967023	21.7532787843588	18.5313053027291	22.1266641465014	15.3687110652437	15.0538339887677	15.5120543450364	15.1246540998976	13.7183313343418	13.9381681063906	15.2061540146947	16.2419459202957	16.3091210364882	20.2607495851712	13.09672218393	15.0535397291741	15.5911313181838	14.9091430473399	sp|Q15019|SEPT2_HUMAN	sp|Q15019|SEPT2_HUMAN
			5	5	5	8.5	8.5	8.5	109.93	0	57.859	644270	10	5	5	5	NaN	1	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	1	0	0	0	0	963	963	0	0	0	0	0	0	115770	154950	60344	0	0	0	0	0	0	313220	0	0	0	0	14.7415151469703	15.0515998956633	14.5282365040048	15.8340020132198	14.1336148806596	13.0559779249651	17.9366379390026	18.0089756569389	18.0665517342309	14.1950224882556	15.4240922168248	14.5848512984219	14.2035068464145	14.9328637866375	13.3934239753768	14.1691389886773	13.2182622988015	15.90937110789	14.0162608670166	15.1252663421142	sp|Q15020|SART3_HUMAN	sp|Q15020|SART3_HUMAN
			2	2	2	14.4	14.4	14.4	31.821	0.0032503	2.8703	103940000	2	2	2	2	NaN	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	291	0	0	0	103210000	0	721930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.653171263307	14.0909017269105	14.7984001003118	15.5642258304734	15.4944591725824	17.0849329244733	15.2596370470137	14.3056290898405	15.2435928530708	13.1701351847763	15.9835673606414	14.6000869943353	15.0589331027564	15.2365630299104	14.004925599863	14.6665117064541	14.987308257374	14.7129574870249	15.4555756206121	14.4006480596371	sp|Q15024|EXOS7_HUMAN	sp|Q15024|EXOS7_HUMAN
			37	36	36	52	50.9	50.9	109.43	0	323.31	56139000	251	37	36	36	NaN	1	1	1	2	2	2	2	32	29	29	2	1	1	0	0	1	18	1	11	5	10	1	0	1	1	1	1	31	28	28	1	0	0	0	0	0	17	1	10	4	9	1	0	1	1	1	1	31	28	28	1	0	0	0	0	0	17	1	10	4	9	972	972	358100	0	29496	96405	3362400	305470	4797100	4078400	3960800	10714	0	0	0	0	0	38424000	284680	212410	63935	154790	18.6053420596231	15.2881884529766	17.9667420063793	14.7366341619119	14.7266696785523	16.300388312637	23.4553814070514	23.1897708804469	23.4551305253812	16.1088307029405	15.0787732998641	14.6143401207163	13.8568602517668	14.4301609265943	14.5889087318229	22.4000736893587	19.8353935494671	19.9303850740913	18.2822921037652	18.8371659307206	sp|Q15029|U5S1_HUMAN	sp|Q15029|U5S1_HUMAN
			18	18	18	25.5	25.5	25.5	101.97	0	195.24	7299100	167	18	18	18	NaN	1	0	0	1	0	0	0	0	1	4	16	17	16	3	4	2	0	0	13	15	12	0	0	1	0	0	0	0	1	4	16	17	16	3	4	2	0	0	13	15	12	0	0	1	0	0	0	0	1	4	16	17	16	3	4	2	0	0	13	15	12	903	903	0	0	64754	0	0	0	0	84287	72143	1329900	1616600	1639200	149120	192820	182170	0	0	557590	764300	646240	14.8681441579881	15.8439122733346	15.7386992379244	15.2341756632984	14.4192748454915	13.8002264009026	14.2955704789702	16.676728439238	18.1819966107546	22.7206717868256	22.484142380504	22.9680894860766	19.0616559736151	20.496483227997	18.7400442360949	14.5197467767203	13.4921995948831	21.3215207824778	21.9537588089582	20.9315685693242	sp|Q15031|SYLM_HUMAN	sp|Q15031|SYLM_HUMAN
			2	2	2	4.5	4.5	4.5	54.212	0	9.8672	74878	5	2	2	2	NaN	1	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	492	492	0	0	0	0	0	0	39785	21496	13597	0	0	0	0	0	0	0	0	0	0	0	14.3425961468519	15.2481068860488	13.4961667956487	15.579988817788	14.5071672204649	14.2145642385635	17.5527741501275	16.5851092517859	17.8812454304058	14.0731543133505	13.6780515427724	14.1795982835614	14.8023465514967	15.7897625497376	14.789701934397	14.2116156399597	13.5612334336377	15.5418259727573	13.6928182932639	14.8298558154677	sp|Q15043|S39AE_HUMAN	sp|Q15043|S39AE_HUMAN
			16	16	16	26.8	26.8	26.8	68.047	0	67.728	9989300	133	16	16	16	NaN	1	0	0	1	3	0	3	6	8	7	11	12	11	0	1	1	1	0	10	10	10	0	0	1	3	0	3	6	8	7	11	12	11	0	1	1	1	0	10	10	10	0	0	1	3	0	3	6	8	7	11	12	11	0	1	1	1	0	10	10	10	597	597	0	0	153540	1207900	0	1362400	963100	788020	1174900	524970	1002700	677770	0	50990	41684	210060	0	624460	475480	731360	13.2858065463591	15.2005799351087	19.6093519065709	19.921477777485	14.212441147248	20.4246009874525	19.6636380139231	19.7084474029685	20.0982840142906	21.2606921656157	20.8701178430902	21.5356873492862	15.3333621055474	18.7202375771488	20.4651319175387	16.2022003654673	14.121582179758	20.9002123252889	20.9081521672012	21.0245201703155	sp|Q15046|SYK_HUMAN	sp|Q15046|SYK_HUMAN
